(trendCoefficient= '0.3774895472732995', state= '', country= 'Luxembourg', continent= 'Europa'weekYear= '2020-W19,[(5/9/20,6.0), (5/8/20,12.0), (5/7/20,8.0), (5/6/20,11.0), (5/5/20,12.0), (5/4/20,4.0), (5/10/20,9.0)])
(trendCoefficient= '0.5161848671492155', state= '', country= 'Bulgaria', continent= 'Europa'weekYear= '2020-W17,[(4/26/20,53.0), (4/25/20,13.0), (4/24/20,137.0), (4/23/20,73.0), (4/22/20,49.0), (4/21/20,46.0), (4/20/20,35.0)])
(trendCoefficient= '32.51844025835843', state= '', country= 'Turkey', continent= 'Asia'weekYear= '2020-W15,[(4/9/20,4056.0), (4/8/20,4117.0), (4/7/20,3892.0), (4/6/20,3148.0), (4/12/20,4789.0), (4/11/20,5138.0), (4/10/20,4747.0)])
(trendCoefficient= '0.2182784096869427', state= 'New South Wales', country= 'Australia', continent= 'Oceania'weekYear= '2020-W19,[(5/9/20,2.0), (5/8/20,4.0), (5/7/20,3.0), (5/6/20,2.0), (5/5/20,7.0), (5/4/20,0.0), (5/10/20,0.0)])
(trendCoefficient= '0.7903085614950022', state= '', country= 'Guinea', continent= 'Africa'weekYear= '2020-W07,[(2/16/20,0.0), (2/15/20,0.0), (2/14/20,0.0), (2/13/20,0.0), (2/12/20,0.0), (2/11/20,0.0), (2/10/20,0.0)])
(trendCoefficient= '17.32129209189408', state= '', country= 'Saudi Arabia', continent= 'Asia'weekYear= '2020-W07,[(2/16/20,0.0), (2/15/20,0.0), (2/14/20,0.0), (2/13/20,0.0), (2/12/20,0.0), (2/11/20,0.0), (2/10/20,0.0)])
(trendCoefficient= '0.791957020186126', state= '', country= 'Iraq', continent= 'Asia'weekYear= '2020-W20,[(5/17/20,144.0), (5/16/20,67.0), (5/15/20,50.0), (5/14/20,111.0), (5/13/20,119.0), (5/12/20,95.0), (5/11/20,51.0)])
(trendCoefficient= '8.019489277525514', state= '', country= 'Singapore', continent= 'Asia'weekYear= '2020-W15,[(4/9/20,287.0), (4/8/20,142.0), (4/7/20,106.0), (4/6/20,66.0), (4/12/20,233.0), (4/11/20,191.0), (4/10/20,198.0)])
(trendCoefficient= '0.5957754499542928', state= '', country= 'Tajikistan', continent= 'Asia'weekYear= '2020-W17,[(4/26/20,0.0), (4/25/20,0.0), (4/24/20,0.0), (4/23/20,0.0), (4/22/20,0.0), (4/21/20,0.0), (4/20/20,0.0)])
(trendCoefficient= '1.2649297906457462', state= '', country= 'Armenia', continent= 'Asia'weekYear= '2020-W13,[(3/29/20,17.0), (3/28/20,78.0), (3/27/20,39.0), (3/26/20,25.0), (3/25/20,16.0), (3/24/20,14.0), (3/23/20,41.0)])
(trendCoefficient= '7.473205053275188', state= '', country= 'Bangladesh', continent= 'Asia'weekYear= '2020-W15,[(4/9/20,112.0), (4/8/20,54.0), (4/7/20,41.0), (4/6/20,35.0), (4/12/20,139.0), (4/11/20,58.0), (4/10/20,94.0)])
(trendCoefficient= '0.3635001273808989', state= '', country= 'Maldives', continent= 'Asia'weekYear= '2020-W10,[(3/8/20,4.0), (3/7/20,0.0), (3/6/20,0.0), (3/5/20,0.0), (3/4/20,0.0), (3/3/20,0.0), (3/2/20,0.0)])
(trendCoefficient= '0.47764090575312085', state= '', country= 'Bosnia and Herzegovina', continent= 'Europa'weekYear= '2020-W06,[(2/9/20,0.0), (2/8/20,0.0), (2/7/20,0.0), (2/6/20,0.0), (2/5/20,0.0), (2/4/20,0.0), (2/3/20,0.0)])
(trendCoefficient= '2.2537652295104076', state= '', country= 'Serbia', continent= 'Europa'weekYear= '2020-W16,[(4/19/20,324.0), (4/18/20,304.0), (4/17/20,372.0), (4/16/20,445.0), (4/15/20,408.0), (4/14/20,411.0), (4/13/20,424.0)])
(trendCoefficient= '2.0332014566380434', state= '', country= 'Bahrain', continent= 'Asia'weekYear= '2020-W19,[(5/9/20,330.0), (5/8/20,245.0), (5/7/20,265.0), (5/6/20,214.0), (5/5/20,187.0), (5/4/20,150.0), (5/10/20,167.0)])
(trendCoefficient= '0.28853272190501883', state= '', country= 'Croatia', continent= 'Europa'weekYear= '2020-W12,[(3/22/20,48.0), (3/21/20,78.0), (3/20/20,23.0), (3/19/20,24.0), (3/18/20,16.0), (3/17/20,8.0), (3/16/20,8.0)])
(trendCoefficient= '1.8390504877939127', state= '', country= 'Algeria', continent= 'Africa'weekYear= '2020-W15,[(4/9/20,94.0), (4/8/20,104.0), (4/7/20,45.0), (4/6/20,103.0), (4/12/20,89.0), (4/11/20,64.0), (4/10/20,95.0)])
(trendCoefficient= '4.851848521632274', state= '', country= 'Ireland', continent= 'Europa'weekYear= '2020-W04,[(1/26/20,0.0), (1/25/20,0.0), (1/24/20,0.0), (1/23/20,0.0), (1/22/20,0.0)])
(trendCoefficient= '0.4492424583014881', state= '', country= 'Congo (Kinshasa)', continent= 'Africa'weekYear= '2020-W09,[(3/1/20,0.0), (2/29/20,0.0), (2/28/20,0.0), (2/27/20,0.0), (2/26/20,0.0), (2/25/20,0.0), (2/24/20,0.0)])
(trendCoefficient= '0.3635001273808989', state= '', country= 'Maldives', continent= 'Asia'weekYear= '2020-W21,[(5/18/20,12.0)])
(trendCoefficient= '18.689857483253157', state= '', country= 'Iran', continent= 'Asia'weekYear= '2020-W06,[(2/9/20,0.0), (2/8/20,0.0), (2/7/20,0.0), (2/6/20,0.0), (2/5/20,0.0), (2/4/20,0.0), (2/3/20,0.0)])
(trendCoefficient= '3.0943367950965848', state= '', country= 'Japan', continent= 'Asia'weekYear= '2020-W14,[(4/5/20,0.0), (4/4/20,522.0), (4/3/20,122.0), (4/2/20,317.0), (4/1/20,225.0), (3/31/20,87.0), (3/30/20,0.0)])
(trendCoefficient= '7.0036940460669275', state= '', country= 'Netherlands', continent= 'Europa'weekYear= '2020-W09,[(3/1/20,4.0), (2/29/20,5.0), (2/28/20,0.0), (2/27/20,1.0), (2/26/20,0.0), (2/25/20,0.0), (2/24/20,0.0)])
(trendCoefficient= '0.4442596172578639', state= '', country= 'El Salvador', continent= 'America'weekYear= '2020-W16,[(4/19/20,11.0), (4/18/20,13.0), (4/17/20,13.0), (4/16/20,5.0), (4/15/20,10.0), (4/14/20,12.0), (4/13/20,12.0)])
(trendCoefficient= '0.5957754499542928', state= '', country= 'Tajikistan', continent= 'Asia'weekYear= '2020-W07,[(2/16/20,0.0), (2/15/20,0.0), (2/14/20,0.0), (2/13/20,0.0), (2/12/20,0.0), (2/11/20,0.0), (2/10/20,0.0)])
(trendCoefficient= '0.8564417269852688', state= '', country= 'Azerbaijan', continent= 'Asia'weekYear= '2020-W04,[(1/26/20,0.0), (1/25/20,0.0), (1/24/20,0.0), (1/23/20,0.0), (1/22/20,0.0)])
(trendCoefficient= '2.861596906892056', state= '', country= 'Philippines', continent= 'Asia'weekYear= '2020-W04,[(1/26/20,0.0), (1/25/20,0.0), (1/24/20,0.0), (1/23/20,0.0), (1/22/20,0.0)])
(trendCoefficient= '0.2299749733998711', state= '', country= 'Paraguay', continent= 'America'weekYear= '2020-W05,[(2/2/20,0.0), (2/1/20,0.0), (1/31/20,0.0), (1/30/20,0.0), (1/29/20,0.0), (1/28/20,0.0), (1/27/20,0.0)])
(trendCoefficient= '0.2696428839035502', state= '', country= 'Thailand', continent= 'Asia'weekYear= '2020-W09,[(3/1/20,0.0), (2/29/20,1.0), (2/28/20,1.0), (2/27/20,0.0), (2/26/20,3.0), (2/25/20,2.0), (2/24/20,0.0)])
(trendCoefficient= '0.27703846903145557', state= '', country= 'Zambia', continent= 'Africa'weekYear= '2020-W17,[(4/26/20,4.0), (4/25/20,0.0), (4/24/20,8.0), (4/23/20,2.0), (4/22/20,4.0), (4/21/20,5.0), (4/20/20,4.0)])
(trendCoefficient= '2.2537652295104076', state= '', country= 'Serbia', continent= 'Europa'weekYear= '2020-W15,[(4/9/20,201.0), (4/8/20,219.0), (4/7/20,247.0), (4/6/20,292.0), (4/12/20,250.0), (4/11/20,275.0), (4/10/20,238.0)])
(trendCoefficient= '2.1900972590627763', state= '', country= 'Afghanistan', continent= 'Asia'weekYear= '2020-W05,[(2/2/20,0.0), (2/1/20,0.0), (1/31/20,0.0), (1/30/20,0.0), (1/29/20,0.0), (1/28/20,0.0), (1/27/20,0.0)])
(trendCoefficient= '0.47764090575312085', state= '', country= 'Bosnia and Herzegovina', continent= 'Europa'weekYear= '2020-W16,[(4/19/20,17.0), (4/18/20,54.0), (4/17/20,47.0), (4/16/20,57.0), (4/15/20,27.0), (4/14/20,46.0), (4/13/20,28.0)])
(trendCoefficient= '7.473205053275188', state= '', country= 'Bangladesh', continent= 'Asia'weekYear= '2020-W17,[(4/26/20,418.0), (4/25/20,309.0), (4/24/20,503.0), (4/23/20,414.0), (4/22/20,390.0), (4/21/20,434.0), (4/20/20,492.0)])
(trendCoefficient= '2.3058115661856164', state= '', country= 'Israel', continent= 'Asia'weekYear= '2020-W08,[(2/23/20,0.0), (2/22/20,0.0), (2/21/20,1.0), (2/20/20,0.0), (2/19/20,0.0), (2/18/20,0.0), (2/17/20,0.0)])
(trendCoefficient= '1.8162642928861514', state= '', country= 'Denmark', continent= 'Europa'weekYear= '2020-W04,[(1/26/20,0.0), (1/25/20,0.0), (1/24/20,0.0), (1/23/20,0.0), (1/22/20,0.0)])
(trendCoefficient= '17.32129209189408', state= '', country= 'Saudi Arabia', continent= 'Asia'weekYear= '2020-W18,[(5/3/20,1552.0), (5/2/20,1362.0), (5/1/20,1344.0), (4/30/20,1351.0), (4/29/20,1325.0), (4/28/20,1266.0), (4/27/20,1289.0)])
(trendCoefficient= '7.0036940460669275', state= '', country= 'Netherlands', continent= 'Europa'weekYear= '2020-W12,[(3/22/20,573.0), (3/21/20,637.0), (3/20/20,534.0), (3/19/20,409.0), (3/18/20,346.0), (3/17/20,292.0), (3/16/20,278.0)])
(trendCoefficient= '2.2537652295104076', state= '', country= 'Serbia', continent= 'Europa'weekYear= '2020-W19,[(5/9/20,89.0), (5/8/20,95.0), (5/7/20,57.0), (5/6/20,114.0), (5/5/20,120.0), (5/4/20,93.0), (5/10/20,0.0)])
(trendCoefficient= '0.2480480750498284', state= '', country= 'Mali', continent= 'Africa'weekYear= '2020-W13,[(3/29/20,0.0), (3/28/20,7.0), (3/27/20,7.0), (3/26/20,2.0), (3/25/20,2.0), (3/24/20,0.0), (3/23/20,0.0)])
(trendCoefficient= '9.160934526217986', state= '', country= 'Belarus', continent= 'Europa'weekYear= '2020-W17,[(4/26/20,873.0), (4/25/20,817.0), (4/24/20,751.0), (4/23/20,741.0), (4/22/20,558.0), (4/21/20,459.0), (4/20/20,1485.0)])
(trendCoefficient= '0.7502435223066433', state= '', country= 'Hungary', continent= 'Europa'weekYear= '2020-W18,[(5/3/20,56.0), (5/2/20,79.0), (5/1/20,88.0), (4/30/20,48.0), (4/29/20,78.0), (4/28/20,66.0), (4/27/20,83.0)])
(trendCoefficient= '2.861596906892056', state= '', country= 'Philippines', continent= 'Asia'weekYear= '2020-W18,[(5/3/20,295.0), (5/2/20,156.0), (5/1/20,284.0), (4/30/20,276.0), (4/29/20,254.0), (4/28/20,181.0), (4/27/20,198.0)])
(trendCoefficient= '13.603493233826372', state= '', country= 'Chile', continent= 'America'weekYear= '2020-W21,[(5/18/20,2278.0)])
(trendCoefficient= '1.833887814893075', state= '', country= 'Ghana', continent= 'Africa'weekYear= '2020-W07,[(2/16/20,0.0), (2/15/20,0.0), (2/14/20,0.0), (2/13/20,0.0), (2/12/20,0.0), (2/11/20,0.0), (2/10/20,0.0)])
(trendCoefficient= '8.019489277525514', state= '', country= 'Singapore', continent= 'Asia'weekYear= '2020-W04,[(1/26/20,1.0), (1/25/20,0.0), (1/24/20,2.0), (1/23/20,1.0), (1/22/20,0.0)])
(trendCoefficient= '2.0332014566380434', state= '', country= 'Bahrain', continent= 'Asia'weekYear= '2020-W09,[(3/1/20,6.0), (2/29/20,5.0), (2/28/20,3.0), (2/27/20,0.0), (2/26/20,10.0), (2/25/20,22.0), (2/24/20,1.0)])
(trendCoefficient= '6.885971616538536', state= '', country= 'Sweden', continent= 'Europa'weekYear= '2020-W04,[(1/26/20,0.0), (1/25/20,0.0), (1/24/20,0.0), (1/23/20,0.0), (1/22/20,0.0)])
(trendCoefficient= '0.47764090575312085', state= '', country= 'Bosnia and Herzegovina', continent= 'Europa'weekYear= '2020-W11,[(3/9/20,0.0), (3/15/20,6.0), (3/14/20,5.0), (3/13/20,2.0), (3/12/20,4.0), (3/11/20,2.0), (3/10/20,2.0)])
(trendCoefficient= '1.727217551589264', state= '', country= 'Morocco', continent= 'Africa'weekYear= '2020-W21,[(5/18/20,82.0)])
(trendCoefficient= '2.2537652295104076', state= '', country= 'Serbia', continent= 'Europa'weekYear= '2020-W12,[(3/22/20,51.0), (3/21/20,36.0), (3/20/20,32.0), (3/19/20,20.0), (3/18/20,18.0), (3/17/20,10.0), (3/16/20,7.0)])
(trendCoefficient= '0.4118674039772812', state= 'Mayotte', country= 'France', continent= 'Africa'weekYear= '2020-W06,[(2/9/20,0.0), (2/8/20,0.0), (2/7/20,0.0), (2/6/20,0.0), (2/5/20,0.0), (2/4/20,0.0), (2/3/20,0.0)])
(trendCoefficient= '1.3704761048419727', state= '', country= 'Bolivia', continent= 'America'weekYear= '2020-W08,[(2/23/20,0.0), (2/22/20,0.0), (2/21/20,0.0), (2/20/20,0.0), (2/19/20,0.0), (2/18/20,0.0), (2/17/20,0.0)])
(trendCoefficient= '0.5161848671492155', state= '', country= 'Bulgaria', continent= 'Europa'weekYear= '2020-W14,[(4/5/20,28.0), (4/4/20,18.0), (4/3/20,28.0), (4/2/20,35.0), (4/1/20,23.0), (3/31/20,40.0), (3/30/20,13.0)])
(trendCoefficient= '0.7502435223066433', state= '', country= 'Hungary', continent= 'Europa'weekYear= '2020-W11,[(3/9/20,2.0), (3/15/20,2.0), (3/14/20,11.0), (3/13/20,6.0), (3/12/20,0.0), (3/11/20,4.0), (3/10/20,0.0)])
(trendCoefficient= '10.615017458676137', state= 'Quebec', country= 'Canada', continent= 'America'weekYear= '2020-W21,[(5/18/20,708.0)])
(trendCoefficient= '0.777150863942214', state= '', country= 'Senegal', continent= 'Africa'weekYear= '2020-W18,[(5/3/20,67.0), (5/2/20,91.0), (5/1/20,91.0), (4/30/20,51.0), (4/29/20,59.0), (4/28/20,87.0), (4/27/20,65.0)])
(trendCoefficient= '90.6935815012963', state= '', country= 'Russia', continent= 'Europa'weekYear= '2020-W13,[(3/29/20,270.0), (3/28/20,228.0), (3/27/20,196.0), (3/26/20,182.0), (3/25/20,163.0), (3/24/20,57.0), (3/23/20,71.0)])
(trendCoefficient= '90.6935815012963', state= '', country= 'Russia', continent= 'Europa'weekYear= '2020-W05,[(2/2/20,0.0), (2/1/20,0.0), (1/31/20,2.0), (1/30/20,0.0), (1/29/20,0.0), (1/28/20,0.0), (1/27/20,0.0)])
(trendCoefficient= '0.8564417269852688', state= '', country= 'Azerbaijan', continent= 'Asia'weekYear= '2020-W12,[(3/22/20,12.0), (3/21/20,9.0), (3/20/20,0.0), (3/19/20,16.0), (3/18/20,0.0), (3/17/20,0.0), (3/16/20,5.0)])
(trendCoefficient= '1.4003956300858698', state= '', country= 'Austria', continent= 'Europa'weekYear= '2020-W14,[(4/5/20,270.0), (4/4/20,257.0), (4/3/20,395.0), (4/2/20,418.0), (4/1/20,531.0), (3/31/20,562.0), (3/30/20,830.0)])
(trendCoefficient= '0.4593729862578489', state= '', country= 'Somalia', continent= 'Africa'weekYear= '2020-W12,[(3/22/20,0.0), (3/21/20,0.0), (3/20/20,0.0), (3/19/20,0.0), (3/18/20,0.0), (3/17/20,0.0), (3/16/20,1.0)])
(trendCoefficient= '0.2783797149665063', state= '', country= 'Kyrgyzstan', continent= 'Asia'weekYear= '2020-W07,[(2/16/20,0.0), (2/15/20,0.0), (2/14/20,0.0), (2/13/20,0.0), (2/12/20,0.0), (2/11/20,0.0), (2/10/20,0.0)])
(trendCoefficient= '0.5525633532646975', state= '', country= 'Cote d'Ivoire', continent= 'Africa'weekYear= '2020-W07,[(2/16/20,0.0), (2/15/20,0.0), (2/14/20,0.0), (2/13/20,0.0), (2/12/20,0.0), (2/11/20,0.0), (2/10/20,0.0)])
(trendCoefficient= '78.36809333273389', state= '', country= 'Brazil', continent= 'America'weekYear= '2020-W12,[(3/22/20,525.0), (3/21/20,228.0), (3/20/20,172.0), (3/19/20,249.0), (3/18/20,51.0), (3/17/20,121.0), (3/16/20,38.0)])
(trendCoefficient= '1.8390504877939127', state= '', country= 'Algeria', continent= 'Africa'weekYear= '2020-W04,[(1/26/20,0.0), (1/25/20,0.0), (1/24/20,0.0), (1/23/20,0.0), (1/22/20,0.0)])
(trendCoefficient= '0.40721425467188177', state= '', country= 'Cuba', continent= 'America'weekYear= '2020-W04,[(1/26/20,0.0), (1/25/20,0.0), (1/24/20,0.0), (1/23/20,0.0), (1/22/20,0.0)])
(trendCoefficient= '2.3058115661856164', state= '', country= 'Israel', continent= 'Asia'weekYear= '2020-W12,[(3/22/20,171.0), (3/21/20,183.0), (3/20/20,102.0), (3/19/20,123.0), (3/18/20,54.0), (3/17/20,32.0), (3/16/20,5.0)])
(trendCoefficient= '0.25345052376028415', state= '', country= 'Kenya', continent= 'Africa'weekYear= '2020-W04,[(1/26/20,0.0), (1/25/20,0.0), (1/24/20,0.0), (1/23/20,0.0), (1/22/20,0.0)])
(trendCoefficient= '0.35799277675373525', state= 'British Columbia', country= 'Canada', continent= 'America'weekYear= '2020-W15,[(4/9/20,45.0), (4/8/20,25.0), (4/7/20,0.0), (4/6/20,63.0), (4/12/20,0.0), (4/11/20,75.0), (4/10/20,34.0)])
(trendCoefficient= '0.6406584843171634', state= '', country= 'Uzbekistan', continent= 'Asia'weekYear= '2020-W20,[(5/17/20,15.0), (5/16/20,52.0), (5/15/20,41.0), (5/14/20,33.0), (5/13/20,93.0), (5/12/20,33.0), (5/11/20,68.0)])
(trendCoefficient= '9.160934526217986', state= '', country= 'Belarus', continent= 'Europa'weekYear= '2020-W14,[(4/5/20,122.0), (4/4/20,89.0), (4/3/20,47.0), (4/2/20,141.0), (4/1/20,11.0), (3/31/20,0.0), (3/30/20,58.0)])
(trendCoefficient= '6.695514693761333', state= '', country= 'United Arab Emirates', continent= 'Asia'weekYear= '2020-W17,[(4/26/20,536.0), (4/25/20,532.0), (4/24/20,525.0), (4/23/20,518.0), (4/22/20,483.0), (4/21/20,490.0), (4/20/20,484.0)])
(trendCoefficient= '0.2480480750498284', state= '', country= 'Mali', continent= 'Africa'weekYear= '2020-W10,[(3/8/20,0.0), (3/7/20,0.0), (3/6/20,0.0), (3/5/20,0.0), (3/4/20,0.0), (3/3/20,0.0), (3/2/20,0.0)])
(trendCoefficient= '1.5681412878958174', state= '', country= 'Moldova', continent= 'Europa'weekYear= '2020-W16,[(4/19/20,94.0), (4/18/20,114.0), (4/17/20,110.0), (4/16/20,105.0), (4/15/20,115.0), (4/14/20,222.0), (4/13/20,50.0)])
(trendCoefficient= '12.23716824768841', state= '', country= 'Pakistan', continent= 'Asia'weekYear= '2020-W21,[(5/18/20,1974.0)])
(trendCoefficient= '0.2182784096869427', state= 'New South Wales', country= 'Australia', continent= 'Oceania'weekYear= '2020-W13,[(3/29/20,174.0), (3/28/20,212.0), (3/27/20,186.0), (3/26/20,190.0), (3/25/20,211.0), (3/24/20,149.0), (3/23/20,0.0)])
(trendCoefficient= '1.9679449714516926', state= '', country= 'Nigeria', continent= 'Africa'weekYear= '2020-W07,[(2/16/20,0.0), (2/15/20,0.0), (2/14/20,0.0), (2/13/20,0.0), (2/12/20,0.0), (2/11/20,0.0), (2/10/20,0.0)])
(trendCoefficient= '0.3492034947324252', state= '', country= 'North Macedonia', continent= 'Europa'weekYear= '2020-W15,[(4/9/20,46.0), (4/8/20,18.0), (4/7/20,29.0), (4/6/20,15.0), (4/12/20,68.0), (4/11/20,49.0), (4/10/20,48.0)])
(trendCoefficient= '0.777150863942214', state= '', country= 'Senegal', continent= 'Africa'weekYear= '2020-W16,[(4/19/20,17.0), (4/18/20,8.0), (4/17/20,7.0), (4/16/20,21.0), (4/15/20,15.0), (4/14/20,8.0), (4/13/20,11.0)])
(trendCoefficient= '30.69651126197006', state= '', country= 'India', continent= 'Asia'weekYear= '2020-W17,[(4/26/20,1607.0), (4/25/20,1753.0), (4/24/20,1453.0), (4/23/20,1707.0), (4/22/20,1290.0), (4/21/20,1541.0), (4/20/20,924.0)])
(trendCoefficient= '0.3492034947324252', state= '', country= 'North Macedonia', continent= 'Europa'weekYear= '2020-W06,[(2/9/20,0.0), (2/8/20,0.0), (2/7/20,0.0), (2/6/20,0.0), (2/5/20,0.0), (2/4/20,0.0), (2/3/20,0.0)])
(trendCoefficient= '0.25345052376028415', state= '', country= 'Kenya', continent= 'Africa'weekYear= '2020-W13,[(3/29/20,4.0), (3/28/20,7.0), (3/27/20,0.0), (3/26/20,3.0), (3/25/20,3.0), (3/24/20,9.0), (3/23/20,1.0)])
(trendCoefficient= '0.23838960571865306', state= '', country= 'Slovakia', continent= 'Europa'weekYear= '2020-W19,[(5/9/20,0.0), (5/8/20,10.0), (5/7/20,16.0), (5/6/20,8.0), (5/5/20,8.0), (5/4/20,5.0), (5/10/20,2.0)])
(trendCoefficient= '9.661031935140644', state= '', country= 'Belgium', continent= 'Europa'weekYear= '2020-W21,[(5/18/20,279.0)])
(trendCoefficient= '0.5525633532646975', state= '', country= 'Cote d'Ivoire', continent= 'Africa'weekYear= '2020-W10,[(3/8/20,0.0), (3/7/20,0.0), (3/6/20,0.0), (3/5/20,0.0), (3/4/20,0.0), (3/3/20,0.0), (3/2/20,0.0)])
(trendCoefficient= '30.69651126197006', state= '', country= 'India', continent= 'Asia'weekYear= '2020-W07,[(2/16/20,0.0), (2/15/20,0.0), (2/14/20,0.0), (2/13/20,0.0), (2/12/20,0.0), (2/11/20,0.0), (2/10/20,0.0)])
(trendCoefficient= '0.2696428839035502', state= '', country= 'Thailand', continent= 'Asia'weekYear= '2020-W15,[(4/9/20,54.0), (4/8/20,111.0), (4/7/20,38.0), (4/6/20,51.0), (4/12/20,33.0), (4/11/20,45.0), (4/10/20,50.0)])
(trendCoefficient= '0.8564417269852688', state= '', country= 'Azerbaijan', continent= 'Asia'weekYear= '2020-W16,[(4/19/20,25.0), (4/18/20,33.0), (4/17/20,57.0), (4/16/20,30.0), (4/15/20,56.0), (4/14/20,49.0), (4/13/20,50.0)])
(trendCoefficient= '0.3492034947324252', state= '', country= 'North Macedonia', continent= 'Europa'weekYear= '2020-W20,[(5/17/20,30.0), (5/16/20,22.0), (5/15/20,17.0), (5/14/20,29.0), (5/13/20,20.0), (5/12/20,10.0), (5/11/20,22.0)])
(trendCoefficient= '0.8192689835004271', state= '', country= 'Cameroon', continent= 'Africa'weekYear= '2020-W19,[(5/9/20,7.0), (5/8/20,0.0), (5/7/20,2.0), (5/6/20,161.0), (5/5/20,0.0), (5/4/20,27.0), (5/10/20,305.0)])
(trendCoefficient= '13.603493233826372', state= '', country= 'Chile', continent= 'America'weekYear= '2020-W08,[(2/23/20,0.0), (2/22/20,0.0), (2/21/20,0.0), (2/20/20,0.0), (2/19/20,0.0), (2/18/20,0.0), (2/17/20,0.0)])
(trendCoefficient= '29.427737565376372', state= '', country= 'Peru', continent= 'America'weekYear= '2020-W04,[(1/26/20,0.0), (1/25/20,0.0), (1/24/20,0.0), (1/23/20,0.0), (1/22/20,0.0)])
(trendCoefficient= '0.777150863942214', state= '', country= 'Senegal', continent= 'Africa'weekYear= '2020-W04,[(1/26/20,0.0), (1/25/20,0.0), (1/24/20,0.0), (1/23/20,0.0), (1/22/20,0.0)])
(trendCoefficient= '1.2649297906457462', state= '', country= 'Armenia', continent= 'Asia'weekYear= '2020-W18,[(5/3/20,113.0), (5/2/20,125.0), (5/1/20,82.0), (4/30/20,134.0), (4/29/20,65.0), (4/28/20,59.0), (4/27/20,62.0)])
(trendCoefficient= '5.671829339567505', state= 'Ontario', country= 'Canada', continent= 'America'weekYear= '2020-W21,[(5/18/20,312.0)])
(trendCoefficient= '0.40721425467188177', state= '', country= 'Cuba', continent= 'America'weekYear= '2020-W18,[(5/3/20,38.0), (5/2/20,74.0), (5/1/20,36.0), (4/30/20,34.0), (4/29/20,30.0), (4/28/20,48.0), (4/27/20,20.0)])
(trendCoefficient= '0.40721425467188177', state= '', country= 'Cuba', continent= 'America'weekYear= '2020-W19,[(5/9/20,13.0), (5/8/20,12.0), (5/7/20,26.0), (5/6/20,18.0), (5/5/20,17.0), (5/4/20,19.0), (5/10/20,12.0)])
(trendCoefficient= '0.2182784096869427', state= 'New South Wales', country= 'Australia', continent= 'Oceania'weekYear= '2020-W08,[(2/23/20,0.0), (2/22/20,0.0), (2/21/20,0.0), (2/20/20,0.0), (2/19/20,0.0), (2/18/20,0.0), (2/17/20,0.0)])
(trendCoefficient= '337.1978824798813', state= '', country= 'US', continent= 'America'weekYear= '2020-W05,[(2/2/20,0.0), (2/1/20,1.0), (1/31/20,2.0), (1/30/20,0.0), (1/29/20,0.0), (1/28/20,0.0), (1/27/20,0.0)])
(trendCoefficient= '2.171454689864976', state= '', country= 'Argentina', continent= 'America'weekYear= '2020-W10,[(3/8/20,4.0), (3/7/20,6.0), (3/6/20,1.0), (3/5/20,0.0), (3/4/20,0.0), (3/3/20,1.0), (3/2/20,0.0)])
(trendCoefficient= '0.34338143835513796', state= '', country= 'Djibouti', continent= 'Africa'weekYear= '2020-W08,[(2/23/20,0.0), (2/22/20,0.0), (2/21/20,0.0), (2/20/20,0.0), (2/19/20,0.0), (2/18/20,0.0), (2/17/20,0.0)])
(trendCoefficient= '78.36809333273389', state= '', country= 'Brazil', continent= 'America'weekYear= '2020-W13,[(3/29/20,352.0), (3/28/20,487.0), (3/27/20,432.0), (3/26/20,431.0), (3/25/20,307.0), (3/24/20,323.0), (3/23/20,378.0)])
(trendCoefficient= '0.4442596172578639', state= '', country= 'El Salvador', continent= 'America'weekYear= '2020-W06,[(2/9/20,0.0), (2/8/20,0.0), (2/7/20,0.0), (2/6/20,0.0), (2/5/20,0.0), (2/4/20,0.0), (2/3/20,0.0)])
(trendCoefficient= '1.1419248003117086', state= '', country= 'Czechia', continent= 'Europa'weekYear= '2020-W18,[(5/3/20,26.0), (5/2/20,18.0), (5/1/20,55.0), (4/30/20,103.0), (4/29/20,75.0), (4/28/20,59.0), (4/27/20,41.0)])
(trendCoefficient= '18.689857483253157', state= '', country= 'Iran', continent= 'Asia'weekYear= '2020-W13,[(3/29/20,2901.0), (3/28/20,3076.0), (3/27/20,2926.0), (3/26/20,2389.0), (3/25/20,2206.0), (3/24/20,1762.0), (3/23/20,1411.0)])
(trendCoefficient= '13.603493233826372', state= '', country= 'Chile', continent= 'America'weekYear= '2020-W13,[(3/29/20,230.0), (3/28/20,299.0), (3/27/20,304.0), (3/26/20,164.0), (3/25/20,220.0), (3/24/20,176.0), (3/23/20,114.0)])
(trendCoefficient= '7.0036940460669275', state= '', country= 'Netherlands', continent= 'Europa'weekYear= '2020-W11,[(3/9/20,56.0), (3/15/20,176.0), (3/14/20,155.0), (3/13/20,301.0), (3/12/20,0.0), (3/11/20,121.0), (3/10/20,61.0)])
(trendCoefficient= '1.2250146113383986', state= '', country= 'Finland', continent= 'Europa'weekYear= '2020-W04,[(1/26/20,0.0), (1/25/20,0.0), (1/24/20,0.0), (1/23/20,0.0), (1/22/20,0.0)])
(trendCoefficient= '4.665482773606678', state= '', country= 'Indonesia', continent= 'Asia'weekYear= '2020-W21,[(5/18/20,496.0)])
